Idx,Distance,MPF,RESP_Azi,RESP_Ele,POOA_1,POOA_2,POOA_3,RSSI_1,RSSI_2,RSSI_3,Gain_idx
21938,42.296889,0,-67.676788,31.821466,170.661336,-166.200751,5.800958,-35,-38,-49,6
21939,42.413996,0,-66.557732,27.792858,170.221870,-164.904324,24.796899,-35,-39,-49,6
21940,42.531249,0,83.773743,33.160839,174.638508,178.648640,4.021119,-35,-39,-49,6
21941,42.882803,0,-81.535622,28.240480,171.990722,-177.769707,24.264046,-35,-39,-49,6
21942,42.531293,0,-85.340424,32.713215,172.847682,-179.110080,4.021119,-35,-39,-49,6
21943,42.414079,0,81.535622,32.045280,172.331309,177.758721,6.251411,-35,-38,-49,6
21944,42.296827,0,80.640381,30.702410,169.309977,177.308267,9.316691,-35,-39,-49,6
21945,42.414162,0,-66.110107,32.489407,173.298135,-164.409925,5.800958,-35,-39,-49,6
21946,42.179771,0,-79.745132,32.045280,172.891629,-176.868801,7.558824,-35,-39,-49,6
21947,42.413928,0,82.654686,32.489407,172.847682,178.209174,5.361492,-35,-39,-49,6
21948,42.882870,0,82.654686,31.821466,171.507309,178.209174,6.712851,-35,-38,-49,6
21949,42.414170,0,-69.467285,32.265594,173.094882,-168.365123,6.646931,-35,-38,-49,6
21950,42.999827,0,-68.795845,32.489407,173.880428,-167.541124,6.218451,-35,-38,-49,6
21951,43.000094,0,-65.886299,32.045280,172.012696,-163.959471,6.207465,-35,-39,-49,6
21952,42.648478,0,83.773743,32.045280,171.990722,178.659627,6.668905,-35,-38,-49,6
21953,42.531374,0,83.773743,32.713215,173.748589,178.659627,5.361492,-35,-39,-49,6
21954,42.765715,0,83.773743,32.045280,172.605976,178.659627,6.504105,-35,-38,-49,6
21955,42.648550,0,85.340424,31.821466,171.957762,179.110080,6.712851,-35,-38,-49,6
21956,43.351567,0,81.535622,31.821466,171.562243,177.758721,6.646931,-35,-39,-49,6
21957,42.531206,0,83.773743,32.489407,173.803522,178.659627,5.746025,-35,-39,-49,6
21958,42.648328,0,-67.900604,31.821466,172.001709,-166.508377,7.547838,-35,-38,-49,6
21959,42.882888,0,-69.467285,31.597656,171.562243,-168.409070,7.602771,-35,-39,-49,6
21960,42.765799,0,-68.124413,31.597656,171.056856,-166.876431,7.591784,-35,-39,-49,6
21961,42.648479,0,82.654686,32.045280,172.012696,178.209174,6.207465,-35,-39,-49,6
21962,43.117370,0,-66.781540,32.489407,173.737602,-165.288858,6.262398,-35,-39,-49,6
21963,42.648505,0,-65.662483,32.713215,174.693442,-163.651845,5.372478,-35,-39,-49,6
21964,42.882715,0,87.575043,31.821466,171.540269,179.560533,7.152318,-35,-38,-49,6
21965,42.648469,0,85.340424,31.373844,170.979949,179.110080,8.130131,-35,-38,-49,6
21966,42.999962,0,-69.914902,31.597656,171.430403,-168.870510,8.042238,-35,-39,-49,6
21967,42.999975,0,-67.229164,32.265594,172.880642,-165.750298,6.229438,-35,-39,-49,6
21968,42.296829,0,80.640381,31.150032,168.815577,177.319254,7.152318,-35,-39,-49,6
21969,42.765734,0,-68.572037,31.821466,172.847682,-167.288430,7.591784,-35,-39,-49,6
21970,42.648346,0,-68.348221,31.597656,172.012696,-167.068697,7.987304,-35,-38,-49,6
21971,43.234539,0,84.445175,32.045280,172.221442,178.868374,6.646931,-35,-39,-49,6
21972,42.297001,0,82.654686,31.597656,171.770989,178.297067,8.229011,-35,-39,-49,6
21973,42.531297,0,-66.333916,31.597656,169.749443,-164.497818,5.757012,-35,-39,-49,6
21974,42.999976,0,-81.535622,32.489407,174.232002,-177.758721,6.668905,-35,-39,-49,6
21975,42.648339,0,81.535622,32.045280,171.573229,177.780694,6.207465,-35,-38,-49,6
21976,42.648516,0,-79.745132,32.045280,172.847682,-176.868801,6.701865,-35,-39,-49,6
21977,42.531215,0,-64.445511,31.597656,171.754509,-162.212592,7.547838,-35,-38,-49,6
21978,43.117136,0,85.340424,32.265594,172.847682,179.110080,5.811945,-35,-38,-49,6
21979,42.414080,0,82.654686,31.373844,168.431043,178.275094,6.229438,-35,-39,-49,6
21980,42.414211,0,82.654686,32.489407,173.287149,178.209174,5.361492,-35,-39,-49,6
21981,42.648477,0,-87.575043,32.265594,173.331095,-179.549547,6.712851,-35,-38,-49,6
21982,42.648326,0,-67.900604,32.489407,174.242988,-166.508377,6.657918,-35,-39,-49,6
21983,42.765532,0,82.654686,32.045280,171.551256,178.275094,5.361492,-35,-39,-49,6
21984,43.351499,0,-69.467285,31.150032,170.529496,-168.299203,9.349651,-35,-39,-49,6
21985,42.882852,0,-69.243469,31.373844,171.056856,-167.969604,8.009278,-35,-38,-50,6
21986,42.999898,0,85.340424,32.265594,171.770989,179.099094,5.372478,-35,-38,-51,6
21987,43.585964,0,-65.662483,32.265594,173.298135,-163.662832,6.251411,-35,-38,-51,6
21988,42.882727,0,-67.900604,27.792858,169.331950,-166.629231,24.038820,-35,-38,-51,6
21989,43.468637,0,-66.781540,26.673800,167.398297,-165.299844,27.071139,-35,-38,-50,6
21990,43.585861,0,-67.676788,27.121424,168.288217,-166.200751,25.511032,-35,-38,-51,6
21991,43.351608,0,-65.214859,31.597656,171.650136,-163.212378,7.899411,-35,-39,-51,6
21992,43.820432,0,80.640381,31.821466,172.408216,177.330241,7.152318,-35,-39,-50,6
21993,43.234332,0,75.282890,31.821466,170.221870,173.781549,5.361492,-35,-38,-50,6
21994,43.117123,0,75.059074,32.489407,170.672323,173.737602,3.065279,-35,-38,-50,6
21995,42.765663,0,73.716209,32.713215,170.683309,172.463149,1.779839,-35,-38,-49,6
21996,44.523535,0,72.597145,32.489407,170.749229,171.540269,3.120212,-35,-38,-49,6
21997,42.531268,0,-70.362526,32.045280,167.980590,-169.189123,1.790826,-35,-38,-49,6
21998,43.000059,0,74.163826,33.608463,172.902615,172.902615,-0.450453,-35,-38,-49,6
21999,43.117218,0,72.149521,32.713215,169.760430,171.111789,1.351360,-36,-39,-49,6
22000,42.882725,0,75.059074,33.832275,173.660695,173.660695,0.000000,-35,-39,-50,6
22001,42.882931,0,75.282890,32.045280,169.771416,173.792535,4.021119,-35,-38,-50,6
22002,42.999937,0,77.521004,28.016670,168.881497,175.528428,22.544633,-35,-39,-50,6
22003,43.000046,0,77.521004,32.489407,171.869869,175.440535,3.581652,-35,-38,-49,6
22004,42.882713,0,78.192436,32.045280,171.507309,175.978881,5.361492,-35,-39,-50,6
22005,43.820342,0,78.192436,32.045280,171.056856,175.978881,5.372478,-35,-38,-50,6
22006,43.468827,0,82.654686,32.937027,174.188055,178.209174,4.460585,-35,-38,-50,6
22007,42.648346,0,82.654686,31.821466,171.254616,178.209174,6.954558,-35,-38,-50,6
22008,43.585990,0,81.535622,31.150032,169.782403,177.802667,8.492691,-35,-39,-50,6
22009,42.882791,0,-85.340424,32.713215,174.671468,-179.099094,5.778985,-35,-38,-50,6
22010,43.117248,0,79.745132,31.821466,171.056856,176.868801,5.811945,-35,-39,-50,6
22011,43.117180,0,80.640381,32.489407,172.990509,177.385174,5.284585,-35,-38,-50,6
22012,42.882743,0,83.997551,31.821466,172.397229,178.725547,7.152318,-35,-39,-50,6
22013,43.234385,0,79.745132,31.821466,170.606403,176.857814,6.251411,-35,-39,-50,6
22014,42.765554,0,80.640381,32.265594,171.770989,177.374187,5.306558,-35,-38,-50,6
22015,42.648581,0,77.744812,32.489407,171.199683,175.605335,3.537706,-35,-38,-50,6
22016,42.414143,0,77.521004,32.265594,170.529496,175.528428,3.219092,-35,-39,-50,6
22017,42.882729,0,80.640381,32.265594,172.770775,177.363201,6.218451,-35,-39,-50,6
22018,43.468820,0,-65.886299,28.240480,171.199683,-163.948485,23.280740,-35,-39,-50,6
22019,43.820319,0,80.640381,32.489407,172.847682,177.385174,4.471572,-35,-38,-50,6
22020,43.820363,0,82.654686,32.045280,172.100589,178.275094,6.174505,-35,-38,-50,6
